section,start_page,end_page,id,filename
2.5.4 Identification of Illegal Activity (G5.4),30,30,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
2.5.5 Ongoing Disputes (G5.5),30,31,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
2.5.6 National and Local Laws (G5.6),31,32,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
3.1 Monitoring GHG Emission Reductions and Removals,32,32,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
3.1.1 Data and Parameters Available at Validation,32,35,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
3.1.2 Data and Parameters Monitored,35,37,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
3.1.3 Monitoring Plan,37,40,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
3.1.4 Dissemination of Monitoring Plan and Results (CL4.2),40,41,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
3.2 Quantification of GHG Emission Reductions and Removals,41,41,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
3.2.1 Baseline Emissions,41,41,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
3.2.2 Project Emissions,41,43,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
3.2.3 Leakage,43,44,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
3.2.4 Net GHG Emission Reductions and Removals,44,45,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
3.3 Optional Criterion: Climate Change Adaptation Benefits,45,45,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
3.3.1 Activities and/or processes implemented for Adaptation (GL1.3),45,45,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.1 Net Positive Community Impacts,45,45,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.1.1 Community Impacts (CM2.1),45,48,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.1.2 Negative Community Impact Mitigation (CM2.2),48,49,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
"4.1.3 Net Positive Community Well-Being (CM2.3, GL1.4)",49,50,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.1.4 Protection of High Conservation Values (CM2.4),50,50,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.2 Other Stakeholder Impacts,50,50,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.2.1 Mitigation of Negative Impacts on Other Stakeholders (CM3.2),50,50,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.2.2 Net Impacts on Other Stakeholders (CM3.3),50,50,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.3 Community Impact Monitoring,50,50,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
"4.3.1 Community Monitoring Plan (CM4.1, CM4.2, GL1.4, GL2.2, GL2.3, GL2.5)",50,52,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.3.2 Monitoring Plan Dissemination (CM4.3),52,52,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.4 Optional Criterion: Exceptional Community Benefits,52,52,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.4.1 Short-term and Long-term Community Benefits (GL2.2),52,57,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.4.2 Marginalized and/or Vulnerable Community Groups (GL2.4),57,58,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.4.3 Net Impacts on Women (GL2.5),58,59,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.4.4 Benefit Sharing Mechanisms (GL2.6),59,59,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.4.5 Governance and Implementation Structures (GL2.8),59,60,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
4.4.6 Smallholders/Community Members Capacity Development (GL2.9),60,60,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.1 Net Positive Biodiversity Impacts,60,60,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.1.1 Biodiversity Changes (B2.1),60,62,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.1.2 Mitigation Actions (B2.3),62,62,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
"5.1.3 Net Positive Biodiversity Impacts (B2.2, GL1.4)",62,63,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.1.4 High Conservation Values Protected (B2.4),63,63,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.1.5 Invasive Species (B2.5),63,64,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.1.6 Impacts of Non-native Species (B2.6),64,66,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.1.7 GMO Exclusion (B2.7),66,66,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.1.8 Inputs Justification (B2.8),66,66,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.2 Offsite Biodiversity Impacts,66,66,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.2.1 Negative Offsite Biodiversity Impacts (B3.1) and Mitigation Actions (B3.2),66,66,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.2.2 Net Offsite Biodiversity Benefits (B3.3),66,66,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.3 Biodiversity Impact Monitoring,66,66,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
"5.3.1 Biodiversity Monitoring Plan (B4.1, B4.2, GL1.4, GL3.4)",66,69,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.3.2 Biodiversity Monitoring Plan Dissemination (B4.3),69,69,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.4 Optional Criterion: Exceptional Biodiversity Benefits,69,69,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
5.4.1 Trigger Species Population Trends (GL3.3),69,69,899,899_tist_ke_pd-vcs-006n_app13_verif_03_monitoring_rpt_210312v4x.pdf
1.6 Duration of the project activity/crediting period:,1,1,484,484_vcs_pd_22.06.10.pdf
1.7 Conditions prior to project initiation:,1,1,484,484_vcs_pd_22.06.10.pdf
1.8 A description of how the project will achieve GHG,1,1,484,484_vcs_pd_22.06.10.pdf
"1.9 Project technologies, products, services and the",1,1,484,484_vcs_pd_22.06.10.pdf
1.10 Compliance with relevant local laws and regulations,1,1,484,484_vcs_pd_22.06.10.pdf
1.11 Identification of risks that may substantially,1,1,484,484_vcs_pd_22.06.10.pdf
1.12 Demonstration to confirm that the project was not,1,2,484,484_vcs_pd_22.06.10.pdf
1.13 Demonstration that the project has not created,2,2,484,484_vcs_pd_22.06.10.pdf
1.14 Project rejected under other GHG programs (if,2,2,484,484_vcs_pd_22.06.10.pdf
"1.15 Project proponents roles and responsibilities,",2,2,484,484_vcs_pd_22.06.10.pdf
1.16 Any information relevant for the eligibility of the,2,3,484,484_vcs_pd_22.06.10.pdf
1.17 List of commercially sensitive information (if,3,3,484,484_vcs_pd_22.06.10.pdf
2.1 Title and reference of the VCS methodology applied to,3,3,484,484_vcs_pd_22.06.10.pdf
2.2 Justification of the choice of the methodology and,3,3,484,484_vcs_pd_22.06.10.pdf
"2.3 Identifying GHG sources, sinks and reservoirs for the",3,3,484,484_vcs_pd_22.06.10.pdf
2.4 Description of how the baseline scenario is,3,3,484,484_vcs_pd_22.06.10.pdf
2.5 Description of how the emissions of GHG by source in,3,4,484,484_vcs_pd_22.06.10.pdf
3.1 Title and reference of the VCS methodology (which,4,4,484,484_vcs_pd_22.06.10.pdf
"3.2 Monitoring, including estimation, modelling,",4,4,484,484_vcs_pd_22.06.10.pdf
3.3 Data and parameters monitored / Selecting relevant,4,15,484,484_vcs_pd_22.06.10.pdf
3.4 Description of the monitoring plan,15,19,484,484_vcs_pd_22.06.10.pdf
4.1 Explanation of methodological choice:,19,19,484,484_vcs_pd_22.06.10.pdf
4.2 Quantifying GHG emissions and/or removals for the,19,21,484,484_vcs_pd_22.06.10.pdf
4.3 Quantifying GHG emissions and/or removals for the,21,21,484,484_vcs_pd_22.06.10.pdf
4.4 Quantifying GHG emission reductions and removal,21,21,484,484_vcs_pd_22.06.10.pdf
2.1 Title and Reference of Methodology,8,8,1033,1033_vcs_project_description__dangyang_v03.pdf
2.2 Applicability of Methodology,8,2,1033,1033_vcs_project_description__dangyang_v03.pdf
2.3 Project Boundary,2,2,1033,1033_vcs_project_description__dangyang_v03.pdf
2.4 Baseline Scenario,2,2,1033,1033_vcs_project_description__dangyang_v03.pdf
2.5 Additionality,2,2,1033,1033_vcs_project_description__dangyang_v03.pdf
2.6 Methodology Deviations,2,27,1033,1033_vcs_project_description__dangyang_v03.pdf
3.1 Baseline Emissions,27,43,1033,1033_vcs_project_description__dangyang_v03.pdf
3.2 Project Emissions,43,47,1033,1033_vcs_project_description__dangyang_v03.pdf
3.3 Leakage,47,47,1033,1033_vcs_project_description__dangyang_v03.pdf
3.4 Summary of GHG Emission Reductions and Removals,47,53,1033,1033_vcs_project_description__dangyang_v03.pdf
4.1 Data and Parameters Available at Validation,53,61,1033,1033_vcs_project_description__dangyang_v03.pdf
4.2 Data and Parameters Monitored,61,76,1033,1033_vcs_project_description__dangyang_v03.pdf
4.3 Description of the Monitoring Plan,76,7,1033,1033_vcs_project_description__dangyang_v03.pdf
1.12.1 Right of Use,7,7,1033,1033_vcs_project_description__dangyang_v03.pdf
1.12.2 Emissions Trading Programs and Other Binding Limits,7,7,1033,1033_vcs_project_description__dangyang_v03.pdf
1.12.3 Participation under Other GHG Programs,7,7,1033,1033_vcs_project_description__dangyang_v03.pdf
1.12.4 Other Forms of Environmental Credit,7,7,1033,1033_vcs_project_description__dangyang_v03.pdf
1.12.5 Projects Rejected by Other GHG Programs,7,8,1033,1033_vcs_project_description__dangyang_v03.pdf
1.13 Additional Information Relevant to the Project,8,13,1033,1033_vcs_project_description__dangyang_v03.pdf
2.3 Baseline Scenario,13,18,1033,1033_vcs_project_description__dangyang_v03.pdf
2.4 Additionality,18,26,1033,1033_vcs_project_description__dangyang_v03.pdf
2.5 Methodology Deviations,26,80,1033,1033_vcs_project_description__dangyang_v03.pdf
5.1 Monitoring of each data,80,80,1033,1033_vcs_project_description__dangyang_v03.pdf
5.2 Quality Assurance and Quality Control,80,80,1033,1033_vcs_project_description__dangyang_v03.pdf
A.1 Title of the project activity:,2,2,891,891_01_pdd_cdm_ji_v5.1.pdf
A.2. Description of the small-scale project activity:,2,3,891,891_01_pdd_cdm_ji_v5.1.pdf
A.3. Project participants:,3,3,891,891_01_pdd_cdm_ji_v5.1.pdf
A.4. Technical description of the small-scale project activity:,3,3,891,891_01_pdd_cdm_ji_v5.1.pdf
A.4.1. Location of the small-scale project activity:,3,5,891,891_01_pdd_cdm_ji_v5.1.pdf
A.4.2. Type and category (ies) and technology/measure of the small-scale project activity:,5,6,891,891_01_pdd_cdm_ji_v5.1.pdf
A.4.3 Estimated amount of emission reductions over the chosen crediting period:,6,7,891,891_01_pdd_cdm_ji_v5.1.pdf
A.4.4. Public funding of the small-scale project activity:,7,7,891,891_01_pdd_cdm_ji_v5.1.pdf
A.4.5. Confirmation that the small scale project activity is not a debundled component of a,7,8,891,891_01_pdd_cdm_ji_v5.1.pdf
B.1. Title and reference of the approved baseline and monitoring methodology applied to the,8,8,891,891_01_pdd_cdm_ji_v5.1.pdf
B.2 Justification of the choice of the project category:,8,9,891,891_01_pdd_cdm_ji_v5.1.pdf
B.3. Description of the project boundary,9,11,891,891_01_pdd_cdm_ji_v5.1.pdf
B.4. Description of baseline and its development,11,11,891,891_01_pdd_cdm_ji_v5.1.pdf
B.5. Description of how the anthropogenic emissions of GHG by sources are reduced below,11,16,891,891_01_pdd_cdm_ji_v5.1.pdf
B.6. Emission reductions:,16,21,891,891_01_pdd_cdm_ji_v5.1.pdf
B.6.2. Data and Parameters that are available at validation:,21,24,891,891_01_pdd_cdm_ji_v5.1.pdf
B.6.3 Ex-ante calculation of emission reductions:,24,24,891,891_01_pdd_cdm_ji_v5.1.pdf
B.6.4 Summary of the ex-ante estimation of emission reductions:,24,25,891,891_01_pdd_cdm_ji_v5.1.pdf
B.7 Application of a monitoring methodology and description of the monitoring plan:,25,25,891,891_01_pdd_cdm_ji_v5.1.pdf
B.7.1 Data and parameters monitored:,25,26,891,891_01_pdd_cdm_ji_v5.1.pdf
B.7.2 Description of the monitoring plan:,26,31,891,891_01_pdd_cdm_ji_v5.1.pdf
B.8 Date of completion of the application of the baseline and monitoring methodology and the,31,32,891,891_01_pdd_cdm_ji_v5.1.pdf
C.1 Duration of the project activity:,32,32,891,891_01_pdd_cdm_ji_v5.1.pdf
C.1.1. Starting date of the project activity:,32,32,891,891_01_pdd_cdm_ji_v5.1.pdf
C.1.2. Expected operational lifetime of the project activity:,32,32,891,891_01_pdd_cdm_ji_v5.1.pdf
C.2 Choice of the crediting period and related information:,32,32,891,891_01_pdd_cdm_ji_v5.1.pdf
C.2.1. Renewable crediting period,32,32,891,891_01_pdd_cdm_ji_v5.1.pdf
C.2.2. Fixed crediting period:,32,33,891,891_01_pdd_cdm_ji_v5.1.pdf
D.1. If required by the host Party documentation on the analysis of the project activity:,33,34,891,891_01_pdd_cdm_ji_v5.1.pdf
D.2. If environmental impacts are considered significant by the project participants or the host,34,35,891,891_01_pdd_cdm_ji_v5.1.pdf
E.1. Brief description how comments by local stakeholders have been invited and compiled:,35,35,891,891_01_pdd_cdm_ji_v5.1.pdf
E.2. Summary of the comments received:,35,37,891,891_01_pdd_cdm_ji_v5.1.pdf
E.3. Report on how due account was taken of any comments received:,37,37,891,891_01_pdd_cdm_ji_v5.1.pdf
A.1. Title of the small-scale project activity:,1,1,180,180_cdm_pdd.pdf
A.2. Description of the small-scale project activity:,1,3,180,180_cdm_pdd.pdf
A.3. Project participants:,3,3,180,180_cdm_pdd.pdf
A.4. Technical description of the small-scale project activity:,3,5,180,180_cdm_pdd.pdf
A.4.1. Location of the small-scale project activity:,5,6,180,180_cdm_pdd.pdf
A.4.2. Type and category(ies) and technology of the small-scale project activity:,6,7,180,180_cdm_pdd.pdf
A.4.3. Brief explanation of how the anthropogenic emissions of anthropogenic greenhouse gas,7,7,180,180_cdm_pdd.pdf
A.4.4. Public funding of the small-scale project activity:,7,7,180,180_cdm_pdd.pdf
A.4.5. Confirmation that the small-scale project activity is not a debundled component of a larger,7,8,180,180_cdm_pdd.pdf
B.1. Title and reference of the approved baseline methodology applied to the small-scale project,8,8,180,180_cdm_pdd.pdf
B.2 Project category applicable to the small-scale project activity:,8,8,180,180_cdm_pdd.pdf
B.3. Description of how the anthropogenic emissions of GHG by sources are reduced below those,8,19,180,180_cdm_pdd.pdf
B.4. Description of how the definition of the project boundary related to the baseline methodology,19,21,180,180_cdm_pdd.pdf
B.5. Details of the baseline and its development:,21,24,180,180_cdm_pdd.pdf
C.1. Duration of the small-scale project activity:,24,24,180,180_cdm_pdd.pdf
C.1.1. Starting date of the small-scale project activity:,24,24,180,180_cdm_pdd.pdf
C.1.2. Expected operational lifetime of the small-scale project activity:,24,24,180,180_cdm_pdd.pdf
C.2. Choice of crediting period and related information:,24,24,180,180_cdm_pdd.pdf
C.2.1. Renewable crediting period:,24,24,180,180_cdm_pdd.pdf
C.2.2. Fixed crediting period:,24,25,180,180_cdm_pdd.pdf
D.1. Name and reference of approved monitoring methodology applied to the small-scale project,25,25,180,180_cdm_pdd.pdf
D.2. Justification of the choice of the methodology and why it is applicable to the small-scale,25,26,180,180_cdm_pdd.pdf
D.3 Data to be monitored:,26,28,180,180_cdm_pdd.pdf
D.4. Qualitative explanation of how quality control (QC) and quality assurance (QA) procedures,28,28,180,180_cdm_pdd.pdf
D.5. Please describe briefly the operational and management structure that the project,28,28,180,180_cdm_pdd.pdf
D.6. Name of person/entity determining the monitoring methodology:,28,29,180,180_cdm_pdd.pdf
E.1. Formulae used:,29,29,180,180_cdm_pdd.pdf
E.1.1 Selected formulae as provided in appendix B:,29,29,180,180_cdm_pdd.pdf
E.1.2 Description of formulae when not provided in appendix B:,29,38,180,180_cdm_pdd.pdf
E.2 Table providing values obtained when applying formulae above:,38,39,180,180_cdm_pdd.pdf
"F.1. If required by the host Party, documentation on the analysis of the environmental impacts of",39,41,180,180_cdm_pdd.pdf
G.1. Brief description of how comments by local stakeholders have been invited and compiled:,41,42,180,180_cdm_pdd.pdf
G.2. Summary of the comments received:,42,43,180,180_cdm_pdd.pdf
G.3. Report on how due account was taken of any comments received:,43,43,180,180_cdm_pdd.pdf
A.1 Title of the small-scale project activity:,2,2,386,386_proj_desc_386_22dec2006.pdf
A.2. Description of the small-scale project activity:,2,3,386,386_proj_desc_386_22dec2006.pdf
A.3. Project participants:,3,3,386,386_proj_desc_386_22dec2006.pdf
A.4. Technical description of the small-scale project activity:,3,3,386,386_proj_desc_386_22dec2006.pdf
A.4.1. Location of the small-scale project activity:,3,4,386,386_proj_desc_386_22dec2006.pdf
A.4.2. Type and category (ies) and technology/measure of the small-scale project activity:,4,5,386,386_proj_desc_386_22dec2006.pdf
A.4.3 Estimated amount of emission reductions over the chosen crediting period:,5,5,386,386_proj_desc_386_22dec2006.pdf
A.4.4. Public funding of the small-scale project activity:,5,5,386,386_proj_desc_386_22dec2006.pdf
A.4.5. Confirmation that the small-scale project activity is not a debundled component of a,5,7,386,386_proj_desc_386_22dec2006.pdf
B.1. Title and reference of the approved baseline and monitoring methodology applied to the,7,7,386,386_proj_desc_386_22dec2006.pdf
B.2 Justification of the choice of the project category:,7,7,386,386_proj_desc_386_22dec2006.pdf
B.3. Description of the project boundary:,7,7,386,386_proj_desc_386_22dec2006.pdf
B.4. Description of baseline and its development:,7,9,386,386_proj_desc_386_22dec2006.pdf
B.5. Description of how the anthropogenic emissions of GHG by sources are reduced below,9,12,386,386_proj_desc_386_22dec2006.pdf
B.6. Emission reductions:,12,12,386,386_proj_desc_386_22dec2006.pdf
B.6.1. Explanation of methodological choices:,12,15,386,386_proj_desc_386_22dec2006.pdf
B.6.2. Data and parameters that are available at validation:,15,16,386,386_proj_desc_386_22dec2006.pdf
B.6.3 Ex-ante calculation of emission reductions:,16,16,386,386_proj_desc_386_22dec2006.pdf
B.6.4 Summary of the ex-ante estimation of emission reductions:,16,18,386,386_proj_desc_386_22dec2006.pdf
B.7 Application of a monitoring methodology and description of the monitoring plan:,18,18,386,386_proj_desc_386_22dec2006.pdf
B.7.1 Data and parameters monitored:,18,21,386,386_proj_desc_386_22dec2006.pdf
B.7.2 Description of the monitoring plan:,21,21,386,386_proj_desc_386_22dec2006.pdf
B.8 Date of completion of the application of the baseline and monitoring methodology and the,21,23,386,386_proj_desc_386_22dec2006.pdf
C.1 Duration of the project activity:,23,23,386,386_proj_desc_386_22dec2006.pdf
C.1.1. Starting date of the project activity:,23,23,386,386_proj_desc_386_22dec2006.pdf
C.1.2. Expected operational lifetime of the project activity:,23,23,386,386_proj_desc_386_22dec2006.pdf
C.2 Choice of the crediting period and related information:,23,23,386,386_proj_desc_386_22dec2006.pdf
C.2.1. Renewable crediting period,23,23,386,386_proj_desc_386_22dec2006.pdf
C.2.2. Fixed crediting period:,23,24,386,386_proj_desc_386_22dec2006.pdf
"D.1. If required by the host Party, documentation on the analysis of the environmental impacts",24,24,386,386_proj_desc_386_22dec2006.pdf
D.2. If environmental impacts are considered significant by the project participants or the host,24,26,386,386_proj_desc_386_22dec2006.pdf
E.1. Brief description how comments by local stakeholders have been invited and compiled:,26,26,386,386_proj_desc_386_22dec2006.pdf
E.2. Summary of the comments received:,26,27,386,386_proj_desc_386_22dec2006.pdf
E.3. Report on how due account was taken of any comments received:,27,27,386,386_proj_desc_386_22dec2006.pdf
1.12.1 Project Ownership,6,6,1733,1733_180222_-_vcs-pd_-_30_mw_nouakchott_clean.pdf
1.12.2 Emissions Trading Programs and Other Binding Limits,6,6,1733,1733_180222_-_vcs-pd_-_30_mw_nouakchott_clean.pdf
