id,type,value
683,methodology,{'project_methodologies': ['AMS-I.D.']}
685,methodology,{'project_methodologies': ['ACM0002']}
688,methodology,{'project_methodologies': ['ACM0002']}
692,methodology,{'project_methodologies': ['AMS-I.D.']}
693,methodology,"{'project_methodologies': ['ACM0002', 'AMS-I.D.']}"
694,methodology,{'project_methodologies': ['AMS-I.D.']}
697,methodology,{'project_methodologies': ['ACM0002']}
698,methodology,{'project_methodologies': ['ACM0002']}
699,methodology,{'project_methodologies': ['ACM0002']}
700,methodology,{'project_methodologies': ['ACM0002']}
701,methodology,{'project_methodologies': ['AMS-I.D.']}
703,methodology,{'project_methodologies': ['AMS-I.C.']}
704,methodology,{'project_methodologies': ['AMS-I.C.']}
705,methodology,{'project_methodologies': ['ACM0002']}
706,methodology,{'project_methodologies': ['ACM0002']}
708,methodology,{'project_methodologies': ['ACM0002']}
709,methodology,{'project_methodologies': ['AMS-I.D.']}
710,methodology,{'project_methodologies': ['ACM0002']}
712,methodology,{'project_methodologies': ['ACM0012']}
713,methodology,{'project_methodologies': ['ACM0002']}
714,methodology,{'project_methodologies': ['ACM0002']}
715,methodology,{'project_methodologies': ['ACM0002']}
716,methodology,{'project_methodologies': ['ACM0002']}
717,methodology,{'project_methodologies': ['ACM0002']}
719,methodology,{'project_methodologies': ['ACM0002']}
723,methodology,{'project_methodologies': ['AMS-I.D.']}
724,methodology,{'project_methodologies': ['ACM0002']}
725,methodology,{'project_methodologies': ['ACM0002']}
726,methodology,{'project_methodologies': ['ACM0002']}
727,methodology,{'project_methodologies': ['ACM0002']}
728,methodology,{'project_methodologies': ['ACM0002']}
730,methodology,{'project_methodologies': ['ACM0002']}
731,methodology,{'project_methodologies': ['ACM0002']}
733,methodology,{'project_methodologies': ['AMS-I.C.']}
734,methodology,{'project_methodologies': ['ACM0002']}
735,methodology,{'project_methodologies': ['AMS-I.D.']}
736,methodology,{'project_methodologies': ['ACM0002']}
739,methodology,{'project_methodologies': ['AMS-I.D.']}
740,methodology,{'project_methodologies': ['ACM0002']}
741,methodology,{'project_methodologies': ['ACM0002']}
743,methodology,{'project_methodologies': ['ACM0002']}
744,methodology,{'project_methodologies': ['AMS-I.D.']}
745,methodology,{'project_methodologies': ['ACM0002']}
746,methodology,{'project_methodologies': ['AMS-I.D.']}
747,methodology,{'project_methodologies': ['ACM0002']}
748,methodology,{'project_methodologies': ['AMS-I.D.']}
749,methodology,{'project_methodologies': ['AMS-I.D.']}
750,methodology,{'project_methodologies': ['AMS-I.D.']}
751,methodology,{'project_methodologies': ['ACM0002']}
752,methodology,{'project_methodologies': ['ACM0002']}
753,methodology,{'project_methodologies': ['ACM0002']}
754,methodology,{'project_methodologies': ['ACM0002']}
755,methodology,{'project_methodologies': ['ACM0002']}
756,methodology,{'project_methodologies': ['ACM0002']}
757,methodology,{'project_methodologies': ['ACM0002']}
758,methodology,{'project_methodologies': ['ACM0002']}
759,methodology,{'project_methodologies': ['ACM0002']}
760,methodology,{'project_methodologies': ['AMS-I.C.']}
761,methodology,{'project_methodologies': ['ACM0002']}
762,methodology,{'project_methodologies': ['ACM0002']}
763,methodology,{'project_methodologies': ['ACM0002']}
764,methodology,{'project_methodologies': ['ACM0002']}
766,methodology,{'project_methodologies': ['ACM0002']}
767,methodology,"{'project_methodologies': ['ACM0002', 'ACM0006']}"
768,methodology,{'project_methodologies': ['ACM0006']}
770,methodology,{'project_methodologies': ['AMS-I.D.']}
771,methodology,{'project_methodologies': ['ACM0002']}
772,methodology,{'project_methodologies': ['ACM0002']}
773,methodology,{'project_methodologies': ['ACM0012']}
777,methodology,{'project_methodologies': ['AMS-I.D.']}
778,methodology,{'project_methodologies': ['ACM0002']}
779,methodology,{'project_methodologies': ['ACM0006']}
780,methodology,{'project_methodologies': ['ACM0002']}
781,methodology,{'project_methodologies': ['AMS-I.C.']}
782,methodology,{'project_methodologies': ['ACM0002']}
783,methodology,{'project_methodologies': ['ACM0001']}
784,methodology,"{'project_methodologies': ['AMS-I.C.', 'AMS-I.D.']}"
785,methodology,{'project_methodologies': ['ACM0001']}
786,methodology,{'project_methodologies': ['ACM0012']}
788,methodology,{'project_methodologies': ['ACM0002']}
789,methodology,{'project_methodologies': ['ACM0002']}
790,methodology,{'project_methodologies': ['ACM0002']}
791,methodology,{'project_methodologies': ['ACM0002']}
792,methodology,{'project_methodologies': ['ACM0002']}
793,methodology,{'project_methodologies': ['ACM0002']}
794,methodology,{'project_methodologies': ['ACM0002']}
795,methodology,{'project_methodologies': ['ACM0006']}
797,methodology,"{'project_methodologies': ['ACM0002', 'ACM0006']}"
798,methodology,{'project_methodologies': ['ACM0002']}
800,methodology,{'project_methodologies': ['AMS-I.D.']}
801,methodology,{'project_methodologies': ['AMS-I.D.']}
802,methodology,{'project_methodologies': ['AMS-I.D.']}
803,methodology,{'project_methodologies': ['AMS-I.D.']}
804,methodology,{'project_methodologies': ['ACM0002']}
805,methodology,{'project_methodologies': ['ACM0012']}
806,methodology,{'project_methodologies': ['ACM0002']}
807,methodology,{'project_methodologies': ['ACM0002']}
808,methodology,{'project_methodologies': ['ACM0002']}
809,methodology,{'project_methodologies': ['AMS-I.D.']}
810,methodology,{'project_methodologies': ['ACM0002']}
811,methodology,{'project_methodologies': ['AMS-I.D.']}
813,methodology,{'project_methodologies': ['ACM0002']}
814,methodology,{'project_methodologies': ['ACM0002']}
815,methodology,{'project_methodologies': ['ACM0002']}
816,methodology,{'project_methodologies': ['ACM0012']}
817,methodology,{'project_methodologies': ['ACM0002']}
819,methodology,{'project_methodologies': ['AM0026']}
820,methodology,{'project_methodologies': ['AMS-I.D.']}
821,methodology,{'project_methodologies': ['AMS-I.D.']}
822,methodology,{'project_methodologies': ['ACM0012']}
823,methodology,{'project_methodologies': ['ACM0002']}
828,methodology,{'project_methodologies': ['AMS-I.D.']}
830,methodology,{'project_methodologies': ['ACM0002']}
831,methodology,{'project_methodologies': ['ACM0002']}
835,methodology,{'project_methodologies': ['ACM0002']}
836,methodology,{'project_methodologies': ['AMS-I.D.']}
840,methodology,{'project_methodologies': ['ACM0002']}
841,methodology,{'project_methodologies': ['AMS-I.D.']}
842,methodology,{'project_methodologies': ['ACM0002']}
843,methodology,{'project_methodologies': ['ACM0002']}
848,methodology,{'project_methodologies': ['ACM0002']}
849,methodology,{'project_methodologies': ['ACM0002']}
850,methodology,{'project_methodologies': ['ACM0002']}
851,methodology,{'project_methodologies': ['ACM0002']}
853,methodology,{'project_methodologies': ['AMS-I.D.']}
855,methodology,{'project_methodologies': ['AMS-II.D.']}
857,methodology,{'project_methodologies': ['ACM0002']}
858,methodology,{'project_methodologies': ['AMS-I.D.']}
859,methodology,{'project_methodologies': ['AMS-I.C.']}
869,methodology,{'project_methodologies': ['AMS-I.D.']}
870,methodology,{'project_methodologies': ['AMS-I.D.']}
871,methodology,{'project_methodologies': ['ACM0002']}
873,methodology,{'project_methodologies': ['ACM0002']}
876,methodology,{'project_methodologies': ['AMS-I.D.']}
877,methodology,{'project_methodologies': ['ACM0002']}
880,methodology,{'project_methodologies': ['ACM0002']}
881,methodology,{'project_methodologies': ['ACM0002']}
882,methodology,{'project_methodologies': ['ACM0002']}
883,methodology,{'project_methodologies': ['ACM0002']}
884,methodology,{'project_methodologies': ['ACM0002']}
885,methodology,{'project_methodologies': ['AMS-I.D.']}
887,methodology,{'project_methodologies': ['ACM0002']}
890,methodology,{'project_methodologies': ['ACM0002']}
891,methodology,{'project_methodologies': ['AMS-I.D.']}
892,methodology,{'project_methodologies': ['ACM0002']}
893,methodology,{'project_methodologies': ['ACM0002']}
894,methodology,{'project_methodologies': ['ACM0002']}
895,methodology,{'project_methodologies': ['ACM0002']}
896,methodology,{'project_methodologies': ['ACM0002']}
900,methodology,{'project_methodologies': ['ACM0002']}
901,methodology,{'project_methodologies': ['ACM0002']}
903,methodology,{'project_methodologies': ['ACM0002']}
905,methodology,{'project_methodologies': ['ACM0002']}
906,methodology,{'project_methodologies': ['ACM0002']}
907,methodology,{'project_methodologies': ['AMS-I.C.']}
908,methodology,"{'project_methodologies': ['AMS-I.C.', 'AMS-III.E.']}"
909,methodology,{'project_methodologies': ['ACM0002']}
910,methodology,{'project_methodologies': ['ACM0002']}
911,methodology,{'project_methodologies': ['ACM0002']}
912,methodology,{'project_methodologies': ['ACM0002']}
913,methodology,{'project_methodologies': ['AMS-I.C.']}
914,methodology,{'project_methodologies': ['AMS-I.D.']}
915,methodology,{'project_methodologies': ['ACM0002']}
917,methodology,{'project_methodologies': ['ACM0002']}
918,methodology,{'project_methodologies': ['ACM0002']}
921,methodology,{'project_methodologies': ['ACM0002']}
923,methodology,{'project_methodologies': ['AMS-I.D.']}
924,methodology,{'project_methodologies': ['ACM0002']}
925,methodology,{'project_methodologies': ['AMS-I.D.']}
926,methodology,{'project_methodologies': ['AMS-I.D.']}
927,methodology,{'project_methodologies': ['AMS-I.D.']}
928,methodology,{'project_methodologies': ['ACM0002']}
930,methodology,{'project_methodologies': ['AMS-I.D.']}
931,methodology,{'project_methodologies': ['AMS-I.D.']}
932,methodology,{'project_methodologies': ['ACM0002']}
933,methodology,{'project_methodologies': ['AMS-I.D.']}
936,methodology,{'project_methodologies': ['ACM0002']}
938,methodology,{'project_methodologies': ['AMS-I.C.']}
939,methodology,{'project_methodologies': ['AMS-I.C.']}
943,methodology,{'project_methodologies': ['AMS-I.E.']}
945,methodology,{'project_methodologies': ['ACM0002']}
949,methodology,{'project_methodologies': ['ACM0002']}
950,methodology,{'project_methodologies': ['ACM0002']}
951,methodology,{'project_methodologies': ['ACM0002']}
952,methodology,{'project_methodologies': ['ACM0002']}
954,methodology,{'project_methodologies': ['ACM0002']}
955,methodology,{'project_methodologies': ['AMS-I.D.']}
957,methodology,{'project_methodologies': ['AMS-I.D.']}
964,methodology,{'project_methodologies': ['ACM0002']}
966,methodology,{'project_methodologies': ['ACM0001']}
967,methodology,{'project_methodologies': ['ACM0001']}
968,methodology,{'project_methodologies': ['AMS-I.D.']}
969,methodology,{'project_methodologies': ['ACM0002']}
970,methodology,{'project_methodologies': ['ACM0002']}
971,methodology,{'project_methodologies': ['ACM0002']}
972,methodology,{'project_methodologies': ['ACM0002']}
973,methodology,{'project_methodologies': ['ACM0002']}
974,methodology,{'project_methodologies': ['AMS-I.D.']}
975,methodology,{'project_methodologies': ['ACM0002']}
976,methodology,{'project_methodologies': ['ACM0002']}
980,methodology,{'project_methodologies': ['ACM0002']}
986,methodology,{'project_methodologies': ['ACM0002']}
988,methodology,{'project_methodologies': ['AMS-I.C.']}
997,methodology,{'project_methodologies': ['ACM0002']}
1001,methodology,{'project_methodologies': ['ACM0002']}
1003,methodology,{'project_methodologies': ['ACM0002']}
1004,methodology,{'project_methodologies': ['ACM0002']}
1007,methodology,{'project_methodologies': ['AMS-I.D.']}
1008,methodology,{'project_methodologies': ['AMS-I.D.']}
1009,methodology,{'project_methodologies': ['AMS-I.D.']}
1010,methodology,{'project_methodologies': ['AMS-I.D.']}
1011,methodology,{'project_methodologies': ['ACM0002']}
1012,methodology,{'project_methodologies': ['AMS-I.D.']}
1013,methodology,{'project_methodologies': ['AMS-I.D.']}
1014,methodology,{'project_methodologies': ['ACM0002']}
1016,methodology,{'project_methodologies': ['AMS-I.C.']}
1018,methodology,{'project_methodologies': ['ACM0002']}
1019,methodology,{'project_methodologies': ['ACM0002']}
1020,methodology,{'project_methodologies': ['AMS-I.D.']}
1021,methodology,{'project_methodologies': ['AMS-I.D.']}
1022,methodology,{'project_methodologies': ['AMS-I.D.']}
1023,methodology,{'project_methodologies': ['AMS-I.D.']}
1024,methodology,{'project_methodologies': ['AMS-I.D.']}
1025,methodology,{'project_methodologies': ['ACM0006']}
1026,methodology,{'project_methodologies': ['AMS-I.D.']}
1028,methodology,{'project_methodologies': ['AMS-I.D.']}
1029,methodology,{'project_methodologies': ['ACM0002']}
1030,methodology,{'project_methodologies': ['AMS-I.C.']}
1031,methodology,{'project_methodologies': ['ACM0002']}
1032,methodology,{'project_methodologies': ['AMS-I.D.']}
1033,methodology,{'project_methodologies': ['ACM0006']}
1034,methodology,{'project_methodologies': ['ACM0002']}
1035,methodology,{'project_methodologies': ['ACM0002']}
1037,methodology,{'project_methodologies': ['ACM0002']}
1038,methodology,{'project_methodologies': ['AM0026']}
1039,methodology,{'project_methodologies': ['ACM0002']}
1040,methodology,{'project_methodologies': ['ACM0002']}
1041,methodology,{'project_methodologies': ['ACM0002']}
1042,methodology,{'project_methodologies': ['ACM0002']}
1043,methodology,{'project_methodologies': ['ACM0002']}
1044,methodology,{'project_methodologies': ['ACM0002']}
1045,methodology,{'project_methodologies': ['ACM0002']}
1049,methodology,{'project_methodologies': ['ACM0002']}
1050,methodology,{'project_methodologies': ['ACM0002']}
1051,methodology,{'project_methodologies': ['ACM0002']}
1053,methodology,"{'project_methodologies': ['ACM0012', 'AMS-I.C.']}"
1054,methodology,{'project_methodologies': ['AMS-I.D.']}
1055,methodology,{'project_methodologies': ['AR-ACM0003']}
1056,methodology,{'project_methodologies': ['ACM0002']}
1057,methodology,"{'project_methodologies': ['ACM0001', 'ACM0002']}"
1058,methodology,{'project_methodologies': ['ACM0002']}
1059,methodology,{'project_methodologies': ['ACM0002']}
1061,methodology,{'project_methodologies': ['ACM0002']}
1062,methodology,{'project_methodologies': ['ACM0002']}
1063,methodology,{'project_methodologies': ['ACM0002']}
1064,methodology,{'project_methodologies': ['AMS-I.D.']}
1065,methodology,{'project_methodologies': ['ACM0002']}
1066,methodology,{'project_methodologies': ['ACM0002']}
1068,methodology,{'project_methodologies': ['ACM0002']}
1069,methodology,{'project_methodologies': ['AMS-I.D.']}
1070,methodology,{'project_methodologies': ['AMS-I.E.']}
1071,methodology,{'project_methodologies': ['AR-ACM0003']}
1072,methodology,{'project_methodologies': ['ACM0002']}
1073,methodology,{'project_methodologies': ['ACM0002']}
1074,methodology,{'project_methodologies': ['AMS-I.D.']}
1075,methodology,{'project_methodologies': ['ACM0002']}
1077,methodology,{'project_methodologies': ['ACM0002']}
1078,methodology,{'project_methodologies': ['ACM0002']}
1079,methodology,{'project_methodologies': ['AMS-I.D.']}
1080,methodology,{'project_methodologies': ['AR-AMS0007']}
1081,methodology,{'project_methodologies': ['AMS-I.D.']}
1083,methodology,{'project_methodologies': ['AM0026']}
1086,methodology,{'project_methodologies': ['ACM0002']}
1088,methodology,{'project_methodologies': ['AMS-I.D.']}
1090,methodology,{'project_methodologies': ['ACM0002']}
1091,methodology,{'project_methodologies': ['ACM0002']}
1092,methodology,{'project_methodologies': ['AMS-I.D.']}
1093,methodology,{'project_methodologies': ['AMS-I.D.']}
1095,methodology,"{'project_methodologies': ['AMS-I.C.', 'AMS-III.D.', 'AMS-III.R.']}"
1096,methodology,{'project_methodologies': ['ACM0002']}
1097,methodology,{'project_methodologies': ['ACM0002']}
1098,methodology,{'project_methodologies': ['ACM0006']}
1099,methodology,{'project_methodologies': ['ACM0002']}
1100,methodology,{'project_methodologies': ['ACM0002']}
1101,methodology,{'project_methodologies': ['AMS-I.D.']}
1102,methodology,{'project_methodologies': ['ACM0002']}
1103,methodology,{'project_methodologies': ['ACM0007']}
1104,methodology,{'project_methodologies': ['ACM0002']}
1105,methodology,{'project_methodologies': ['AMS-I.D.']}
